Open;High;Low;Close;Volume;10dPerf
5754.44;6255.71;5724.58;6153.85;2859040000;0.0780114635667388
5787.82;5876.72;5689.19;5753.09;1403920000;0.0290482927867581
5899.74;5988.39;5728.82;5780.9;1710130048;0.0312888568569138
5747.95;5976.8;5721.22;5904.83;1905040000;0.031305070743801
5524.6;5754.33;5397.88;5750.8;1966989952;0.0127875256023486
5935.52;5935.52;5504.18;5526.64;2735699968;-0.0523252723434828
6006;6075.59;5732.47;5930.32;2401840128;0.0501327204052975
6036.66;6076.26;5792.34;6008.42;2034630016;0.103087805746745
5996.79;6194.88;5965.07;6031.6;2207099904;0.249689214500008
5708.11;6060.11;5627.23;6011.45;2354429952;0.257102168762377
5583.74;5744.35;5531.06;5708.52;1780540032;0.196248129722843
5603.82;5603.82;5151.44;5590.69;2399269888;0.21260476132637
5741.58;5800.35;5472.72;5605.51;1821570048;0.266241085728355
5687.57;5776.23;5544.21;5725.59;2008070016;0.309960853937828
5835.96;5852.48;5478.61;5678.19;1976039936;0.31184199278719
5643.53;5837.7;5591.64;5831.79;1669030016;0.378882384095939
5464.16;5840.3;5436.85;5647.21;3615480064;0.307987529762732
4829.58;5446.91;4822;5446.91;2791610112;0.235317463917339
4789.25;4873.73;4751.63;4826.48;1222279936;0.0959956764023306
4776.21;4922.17;4765.1;4781.99;1597139968;0.102168616939136
4614.52;4878.71;4564.25;4772.02;1968739968;0.146274263944637
4429.67;4624.14;4405.64;4610.48;1313869952;0.104378007679539
4369.35;4443.88;4321.05;4426.89;906928000;0.0538533138761199
4324.46;4413.27;4320.53;4370.81;1069939968;0.122923169807443
4229.88;4362.64;4164.05;4328.41;1161769984;0.102479069400189
4319.37;4352.31;4210.42;4229.36;1116770048;0.148396346297966
4408.46;4432.47;4258.89;4317.48;1288019968;0.138455859086594
4395.81;4470.23;4377.46;4409.32;1431730048;0.214454512903848
4341.05;4403.74;4269.81;4403.74;1208210048;0.212804045122059
4166.11;4358.43;4160.86;4338.71;1207449984;0.110795069061304
4171.62;4214.63;4039.29;4163.07;1367049984;0.0606628840475214
4197.13;4279.31;4109.7;4174.73;1712320000;0.0269433238217061
3892.94;4210.05;3884.82;4200.67;1686880000;0.172428325816103
3928.41;3969.89;3869.9;3892.35;1043740032;0.0737398759737824
3681.58;3950.25;3681.58;3926.07;1374210048;0.0793260243242648
3796.15;3796.15;3666.9;3682.84;768014976;0.167321193679773
3629.92;3819.21;3594.58;3792.4;928113984;-0.023229339178229
3628.02;3758.27;3553.53;3630.7;1194829952;-0.121068265061816
3901.47;3916.42;3613.63;3631.04;1411480064;-0.127420234687968
3916.36;4031.39;3857.73;3905.95;1213830016;-0.0526299194264287
4073.79;4094.07;3868.87;3924.97;1563980032;-0.0712460305816767
3591.09;4079.23;3591.09;4065.2;1943209984;-0.0386757315991724
3606.28;3664.81;3445.64;3582.88;1239149952;-0.221092724158022
3637.75;3808.84;3487.79;3625.04;1818400000;-0.211454127801754
3166.3;3733.45;2946.62;3637.52;4148069888;-0.168857519541737
3875.37;3920.6;3153.86;3154.95;2716310016;-0.255259884191667
4131.98;4131.98;3789.92;3882.59;2219409920;-0.152820447920122
4168.88;4344.65;4085.22;4130.81;1864530048;-0.0978341344946351
4122.47;4261.67;4099.4;4161.27;1557330048;-0.149374183617777
4229.34;4245.44;3951.04;4122.94;1679090048;-0.123410986543748
4229.81;4308.82;4114.11;4226.06;1386230016;-0.0743083696580727
4605.16;4661;4075.18;4228.75;2700890112;-0.0764945337648668
4589.14;4655.04;4491.33;4599.88;1844620032;0.0495635070938654
4376.59;4617.25;4376.59;4597.12;2172100096;0.0488811010112071
4228.29;4427.84;3998.11;4376.53;2697969920;0.00554406764084181
4591.63;4591.63;4108.4;4236.31;2987330048;-0.0309474791838228
4585.27;4714.08;4417.59;4582.96;1933190016;0.0572775845045077
4901.42;4975.04;4469.24;4578.77;2722139904;0.102914113384977
4701.76;4892.01;4678.53;4892.01;2599079936;0.193021860642065
4555.59;4736.05;4549.4;4703.39;1944930048;0.175336228740498
4570.36;4626.52;4471.41;4565.3;1937849984;0.116849248714423
4389.21;4625.68;4352.13;4579.02;2486080000;0.0918806781600974
4384.45;4403.93;4224.64;4382.66;1959330048;0.0533670462575289
4345.1;4416.59;4317.29;4382.88;1537459968;0.0118175585048792
4372.06;4379.28;4269.52;4352.4;1511609984;-0.00553622307574564
4332.82;4455.7;4307.35;4371.6;1727970048;0.0453546568211329
4137.6;4376.39;4130.26;4334.68;2037750016;0.002208026117134
4089.01;4255.78;4078.41;4151.52;2369819904;0.019213111856351
3998.35;4128.76;3674.58;4100.52;3764239872;0.055553696414919
4090.48;4109.14;3988.6;4001.74;2800890112;0.0961809226925836
4189.31;4196.29;4069.88;4087.66;2109769984;0.208909052193252
4137.75;4243.26;3970.55;4193.7;2975820032;0.254670946934453
4324.34;4370.13;4015.4;4160.62;2941710080;0.216576899009924
4384.44;4484.7;4243.71;4331.69;2553359872;0.281967125785009
4200.34;4381.23;3994.42;4376.63;2272039936;0.361764687579731
4326.99;4455.97;3906.18;4181.93;3258050048;0.2855965889004
4066.1;4325.13;3989.16;4325.13;2463089920;0.49354084581942
3880.04;4208.39;3857.8;4073.26;3159089920;0.452282394383773
3650.63;3949.92;3613.7;3884.71;2219589888;0.433118011414152
3373.82;3679.72;3372.12;3650.62;2021190016;0.342998830133983
3341.84;3453.45;3319.47;3381.28;1515110016;0.175958321450681
3420.4;3422.76;3247.67;3342.47;1468960000;0.212278487440066
3370.22;3484.85;3345.83;3419.94;1752760064;0.25435639751325
3212.78;3397.68;3180.89;3378.94;1482279936;0.202893546124791
3257.61;3293.29;3155.6;3213.94;1105030016;0.20292089917583
2897.63;3290.01;2874.83;3252.91;1945699968;0.286014746288719
2806.93;2899.33;2743.72;2895.89;1002120000;0.12397146494442
2709.56;2813.31;2685.14;2804.73;804796992;0.0181025533057941
2727.13;2762.53;2668.59;2710.67;1094950016;-0.00722604746557287
2871.3;2921.35;2685.61;2718.26;1324669952;-0.0326889954877371
2763.24;2889.62;2720.61;2875.34;860574976;0.0778105976549615
2724.39;2758.53;2644.85;2757.18;705942976;-0.0214437819420784
2807.02;2808.76;2692.8;2726.45;803745984;0.199267186585908
2679.73;2897.45;2679.73;2809.01;1380099968;0.211364969295522
2538.71;2693.32;2529.34;2671.78;789104000;0.19896248894952
2577.77;2610.76;2450.8;2529.45;937404032;0.310718098060959
2757.5;2768.08;2480.96;2576.48;1460089984;0.288974715587885
2732.7;2777.26;2699.19;2754.86;866473984;0.233515720848595
2808.1;2832.18;2653.94;2730.4;1072840000;0.157979558081343
2668.63;2862.42;2657.71;2810.12;1177129984;0.171449533941405
2838.41;2838.41;2621.85;2667.76;1489449984;0.141146125186608
2269.89;2900.7;2269.89;2817.6;2249260032;0.187577974845736
2323.08;2397.17;2260.23;2273.43;1245100032;-0.0972864154000096
2233.52;2387.61;2164.77;2318.88;1512450048;-0.0981822707226583
1932.62;2230.49;1932.62;2228.41;1201760000;-0.115239849761381
1991.98;2058.77;1843.03;1929.82;1182870016;-0.260197196920907
2230.12;2231.14;1990.41;1998.86;993608000;-0.231795664087871
2360.59;2363.25;2183.22;2233.34;882502976;-0.141564551590535
2402.7;2425.22;2340.83;2357.9;835769984;-0.080403734701996
2332.77;2423.71;2275.14;2398.84;1117410048;-0.0429408690309477
2385.89;2413.47;2296.81;2337.79;1329760000;-0.0397445113059909
2525.25;2537.16;2321.13;2372.56;1111200000;-0.0436465068283324
2572.61;2635.49;2517.59;2518.44;527856000;-0.00822267378668307
2520.27;2571.34;2492.31;2571.34;733329984;-0.00133991509987219
2608.59;2916.14;2498.87;2518.66;917411968;-0.0132382612783796
2608.1;2616.72;2581.69;2608.56;761956992;0.052496520002421
2602.87;2622.65;2538.55;2601.99;941566016;0.00485824956264169
2561;2631.59;2559.35;2601.64;985516032;-0.00271397466956969
2498.56;2595;2480.47;2564.06;964112000;-0.0658855845911159
2436.4;2514.28;2394.84;2506.47;803747008;-0.0735341408511094
2492.6;2515.27;2419.23;2434.55;779913984;-0.0946599233944442
2539.24;2559.25;2478.43;2480.84;860273024;-0.0885263007065202
2567.56;2588.83;2510.48;2539.32;949979008;-0.019416126042632
2553.03;2603.98;2484.42;2574.79;1183869952;0.0103991303972468
2478.45;2552.45;2332.99;2552.45;1489789952;-0.0389437775803124
2590.57;2615.25;2376.29;2478.45;1663280000;-0.0159257671050125
2607.25;2682.26;2552.12;2589.41;1161100032;0.050649603583572
2738.52;2757.94;2583.19;2608.72;982750016;0.0408359499994015
2707.34;2765.17;2706.37;2744.91;961318976;0.0102649225990239
2691.03;2723.74;2642.36;2705.41;1097939968;0.017212920594218
2709.43;2772.01;2660.4;2689.1;1626579968;-0.0909398230626989
2591.26;2763.45;2589.82;2721.79;1854189952;-0.0766425462477652
2549.03;2662.85;2549.03;2589.6;1446840064;-0.0829411327249355
2655.35;2662.1;2516.33;2548.29;1178659968;-0.091719477334778
2514.01;2685.19;2484.96;2655.88;1534509952;-0.0279193019442492
2469.57;2539.92;2385.15;2518.56;1195190016;-0.120368818105616
2499.58;2534.71;2212.96;2464.58;2026259968;-0.0827114682467313
2716.88;2786.83;2412.94;2506.37;1696560000;-0.00216576890768017
2680.91;2789.04;2650.38;2717.02;1781200000;0.0801757210726142
2953.22;2997.26;2518.56;2659.63;2569530112;0.068746860621647
2942.41;2996.6;2840.53;2958.11;1752400000;0.228512218216855
2828.14;2950.99;2746.55;2947.71;2018889984;0.289230715401
2807.44;2901.71;2795.62;2823.81;1348950016;0.298022955958942
2720.49;2815.3;2670.95;2805.62;1281170048;0.243840912214434
2869.38;2869.38;2700.56;2732.16;1517709952;0.267353186752018
2690.84;2999.91;2690.84;2863.2;2089609984;0.404307287860433
2512.4;2686.81;2510.22;2686.81;1369309952;0.219935343849039
2547.79;2585.89;2452.54;2511.81;1355120000;0.0897317981067081
2493.72;2581.91;2423.57;2515.35;1514950016;0.0293455664500499
2404.03;2488.55;2373.32;2488.55;1317030016;0.0724567104231131
2288.33;2448.39;2288.33;2407.88;1653180032;0.107886261157633
2187.19;2311.08;2145.57;2286.41;1544829952;0.120130315500686
2255.36;2301.96;2124.57;2175.47;1443970048;0.0435260201560872
2159.43;2307.05;2107.17;2255.61;994625024;0.134778212113437
2054.08;2267.34;2054.08;2155.8;1147139968;0.141450242236518
2196.27;2260.2;1855.83;2038.87;1700480000;0.108629811482853
2320.89;2573.79;2071.99;2202.42;1763480064;0.269808873129811
2446.24;2763.71;2285.3;2304.98;2406700032;0.325897505220227
2321.37;2523.72;2321.37;2443.64;1725379968;0.35089086798127
2191.56;2320.82;2178.5;2320.42;1378749952;0.28561534924179
2043.19;2303.9;2017.87;2173.4;1942220032;0.26049737855519
2067.03;2119.08;2037.5;2041.2;1147859968;0.104204871873935
1984.24;2084.73;1974.92;2084.73;961336000;0.166523979788823
1897.37;2004.52;1890.25;1987.71;1157289984;0.132366010391031
1818.7;1904.48;1807.12;1888.65;894321024;0.095917834450344
1726.73;1864.05;1661.91;1839.09;1064729984;0.151799638005649
1741.7;1785.94;1686.54;1734.45;959044992;0.0985875348365848
1808.44;1812.8;1708.54;1738.43;731529024;0.117637982577389
1800.86;1831.42;1776.62;1808.91;437196000;0.176396756131029
1723.12;1812.99;1651.08;1804.91;579635008;0.211275828976773
1845.76;1856.15;1694.01;1724.24;740984000;0.18682286862791
1780.37;1873.93;1755.35;1848.57;799489984;0.300344682048396
1756.52;1788.44;1719.1;1787.13;915723008;0.325872289281766
1723.89;1833.49;1716.3;1755.36;1167920000;0.328017309860114
1596.92;1723.35;1596.92;1723.35;1340320000;0.309059005833738
1579.47;1596.72;1559.76;1596.71;1080029952;0.21171256630721
1556.81;1578.8;1542.5;1578.8;582529984;0.232397664470603
1540.87;1618.03;1530.31;1555.45;946035968;0.229128637918909
1490.72;1608.91;1490.72;1537.67;933548992;0.229988401391833
1453.78;1492.77;1447.49;1490.09;583795968;0.234325428053114
1421.03;1473.9;1415.69;1452.82;477337984;0.179514658482922
1348.3;1434.32;1348.3;1421.6;713624000;0.163291191031463
1321.87;1347.91;1314.92;1347.89;413115008;0.0966657988088653
1317.84;1327.2;1315.21;1321.79;422705984;0.0921266803823877
1317.74;1331.28;1292.37;1316.48;527488992;0.0865004497924351
1281.88;1319.7;1281.3;1317.73;449196992;0.103709659857108
1265.99;1294.83;1265.93;1281.08;329631008;0.0829627876308181
1250.45;1267.58;1249.97;1265.49;242556000;0.0792907583665952
1209.63;1250.94;1209.63;1250.15;235806000;0.0707556058036556
1231.92;1232.2;1203.94;1207.21;258951008;0.0324387657361795
1222.71;1235.56;1208.47;1231.71;249320000;0.0261086165099096
1229.42;1235.94;1215.56;1222.05;272167008;0.0141409614857968
1211.08;1240.79;1208.41;1229.08;315108000;0.0353373261563601
1212.13;1215.51;1205.08;1210.29;288060992;0.0188741192218005
1193.77;1217.57;1193.77;1211.67;270524000;0.0303754411327013
1183.25;1194.9;1172.65;1193.91;253206000;0.0144532245730309
1172.61;1187.22;1172.61;1182.94;183231008;0.000219839686136591
1167.3;1188;1164.96;1172.52;203559008;0.0424438556873343
1170.33;1190.8;1159.79;1167.54;254827008;0.0302581072137658
1201.02;1205.89;1156.44;1169.28;351968992;0.0222676843181997
1204.81;1207.14;1196.76;1200.37;288702016;0.0890969632633802
1187.46;1208.07;1187.46;1205.01;216182000;0.115233688107358
1187.3;1190.34;1179.04;1187.13;215883008;0.10761436475429
1176.57;1197.21;1171.86;1187.87;242343008;0.157283010044523
1172.65;1184.98;1162.58;1175.95;209312000;0.130753771743416
1178.94;1186.58;1163.39;1176.9;317022016;0.123907749606074
1125.81;1188.37;1125.81;1182.68;511222016;0.130917888254588
1134.14;1135.09;1113.63;1124.78;414784000;0.163501324064879
1145.52;1156.44;1120.52;1133.25;436310016;0.164960217109727
1102.95;1151.74;1102.95;1143.81;580444032;0.220037972523253
1080.61;1107.59;1075.45;1102.17;514187008;0.0612176123398069
1071.71;1091.72;1061.09;1080.5;289633984;0.0298911489410374
1026.64;1074.92;1026.64;1071.79;447287008;-0.0435058096988952
1042.21;1049.29;1020.04;1026.43;352968992;-0.0263699572199615
1046.08;1055.13;1015.88;1039.97;298457984;0.0031155352354495
1044.58;1064.65;1027.73;1047.15;326332000;0.0753013904006901
972.05;1046.4;971.98;1045.77;372535008;-0.0494987411723004
974.02;1007.96;954.19;966.72;303668000;-0.186132462262483
936.54;975.76;903.71;972.78;435803008;-0.22153311833292
1038.45;1040.47;934.36;937.52;491038016;-0.243935483870968
1050.05;1058.01;1028.93;1038.59;248540000;-0.156933891811157
1120.65;1120.65;1014.21;1049.14;380840992;-0.141020812523539
1055.36;1122.43;1055.36;1120.54;337391008;-0.0470221035353749
1037.24;1063.03;1036.68;1054.23;286529984;-0.0559585213840533
976.73;1069.91;976.73;1036.74;406648000;-0.127683026361181
1099.69;1114.07;957.66;973.82;621302016;-0.1532
1180.16;1180.16;1099.57;1100.23;706598976;-0.100781339392255
1251.33;1257.98;1152.44;1187.81;638568000;-0.0667960371769992
1240.16;1251.61;1239.75;1249.61;297804992;-0.0138187385567271
1232.16;1244.81;1220.72;1240;245306000;-0.0120702704855994
1221.78;1237.37;1217.03;1231.92;380276992;-0.0337806571031929
1176.62;1226.98;1175.36;1221.38;227176000;-0.023684862630994
1116.32;1193.83;1116.32;1175.83;283320000;-0.0381758691206544
1189.36;1270.47;1077.25;1116.72;563795968;-0.0536030577048568
1150.35;1197.46;1141.23;1188.49;212283008;0.00722052255565808
1223.23;1232.16;1148.08;1150;332603008;-0.0130449708204601
1273.21;1275.55;1204.8;1223.54;291256000;0.0696775772835363
1267.47;1276;1264.6;1272.83;153656992;0.0844778815350009
1254.29;1267.29;1238.06;1267.12;134127000;0.0860532089961601
1277.43;1279.4;1230.51;1255.15;183270000;0.123237041809851
1250.71;1280.31;1250.71;1274.99;315739008;0.143181206850175
1224.68;1262.13;1215.62;1251.01;368275008;0.158364043778588
1180.04;1222.5;1179.69;1222.5;229056992;0.166652351913883
1180.72;1193.25;1171.82;1179.97;184956000;0.119070199730658
1163.78;1181.98;1163.38;1179.97;131570000;0.127851960887394
1144.27;1167.47;1130.2;1165.2;116486000;0.134080822237795
1170.41;1174.85;1124.59;1143.84;139960992;0.135347599952356
1172.71;1200.39;1131.96;1173.68;330759008;0.168363944054552
1117.27;1176.62;1116.96;1166.72;189454000;0.177743680852782
1114.8;1125.39;1100.55;1117.44;136100000;0.118357052783282
1079.28;1117.25;1076.93;1115.3;186868992;0.110358902882174
1048.69;1080.49;1041.69;1079.98;109478000;0.0923563979892179
1054.76;1056.81;1043.46;1047.87;77423296;0.0537923127979243
1049.21;1061.1;1046.96;1054.42;99073504;-0.00813681131063793
1026.12;1053.17;1025.64;1046.21;136474000;-0.0142648513685399
1007.65;1033.37;1007.65;1027.44;122277000;-0.0103164282618119
1006.21;1008.84;1001.58;1007.48;89759400;-0.019331477407674
991.73;1011.51;986.47;1004.55;137946000;-0.0367724614056958
998.89;1002.1;976;990.64;100607000;-0.0381295453000748
1003.52;1004.76;996.92;999.18;67530000;-0.0124728207155564
988.9;1009.29;982.83;1004.45;102261000;0.0156013022992458
995.63;998.91;946.69;988.67;190452000;0.0188272877164055
1064.7;1088.99;953.34;994.38;407220000;0.0804015732632173
1062.32;1078.97;1037.49;1063.07;201855008;0.156139206090266
1040.14;1061.93;1040.14;1061.35;146007008;0.151650951073688
1028.4;1044.64;1028.16;1038.15;111762000;0.128730633324273
1043.52;1043.63;1022.37;1027.34;114208000;0.119606796063601
1031.33;1045.9;1015.16;1042.9;155064000;0.156798367238281
1011.46;1033.87;1008.79;1029.91;201278000;0.15371517548085
990;1013.52;983.22;1011.8;145820992;0.0985765626866157
970.94;989.11;970.74;989.02;150110000;0.0695923951247472
920.96;972.02;920.96;970.4;164582000;0.0527343538116056
920.15;923.05;919.47;920.38;78227296;0.0283230729696211
922.07;923.42;919.15;919.5;60851700;0.0227234809302945
919.81;923.91;919.81;921.59;68979600;0.0394419255148768
918.36;923.22;915.85;919.75;125594000;0.0130074674537966
902.4;919.33;902.22;917.59;131958000;0.103495965268842
891.92;903.25;891.69;901.54;120831000;0.0970309077634461
910.68;924.15;892.29;892.69;111349000;0.0907613543334027
925.5;928.27;916.74;921.01;73588600;0.117757712565839
922.21;937.53;897.56;924.67;116573000;0.148901010151212
895.55;927.37;895.53;921.79;111158000;0.185185661386546
898.17;899.4;887.01;895.03;86728400;-0.0139366296492156
888.34;904.61;884.34;899.07;105625000;-0.00416468216607779
909.37;917.5;858.3;886.62;225676992;-0.0269754170324846
830.95;910.56;830.8;907.94;155095008;-0.000715394182194351
821.78;834.53;820.27;831.53;82755200;-0.0783307470627356
818.14;823.31;812.87;821.8;71013600;-0.189050504253094
825.14;835.09;812.46;818.41;93063296;-0.291254232591169
803.74;829;780;823.98;168968000;-0.210626149601471
775.18;826.25;755.76;804.83;222326000;-0.212302422314656
908.11;919.45;762.77;777.76;310928992;-0.220938968076688
902.44;914.87;901.06;907.68;115808000;-0.0581692157635878
913.24;913.69;879.81;902.83;141876992;-0.0607652615371811
908.17;942.72;887.25;911.2;158715008;-0.0639958911145352
903.49;908.59;823.56;908.59;279550016;-0.0689913107631772
1014.24;1046.81;883.94;902.2;351876000;-0.0332190312901843
1156.73;1191.1;910.42;1013.38;510199008;0.116536838509933
1044.4;1159.42;1044.4;1154.73;344945984;0.288502309803834
1021.6;1044.08;1021.6;1043.84;185168000;0.161344874390868
998.62;1031.39;996.7;1021.75;222184992;0.108212759495868
963.66;1003.08;958.7;998.33;147775008;0.154752816526708
960.63;963.74;947.24;963.74;99135104;0.155175720381646
972.53;972.53;934.83;961.24;187474000;0.200229747277994
975.13;979.4;954.5;973.5;199320000;0.228065749139029
934.83;975.92;934.83;975.92;236630000;0.234513554197817
908.35;940.05;904.26;933.2;167308000;0.18002604858187
896.91;913.18;896.9;907.61;123771000;0.156323654941331
899.65;899.65;862.42;896.18;143664992;0.151769075556812
922.18;923.48;886.34;898.82;137727008;0.150150995546911
864.89;925.12;864.68;921.98;275564000;0.181177616070514
834.18;875.78;834.15;864.54;200027008;0.108256739606968
800.64;834.28;799.41;834.28;155576000;0.0838605744871577
792.25;801.34;791.5;800.88;99629296;0.0338604531078552
790.69;793.61;790.32;792.71;74886400;0.0257767310653607
791.01;794.74;788.03;790.53;60524400;0.0255834771214696
785.17;792.51;784.86;790.83;78989800;0.0295522893260256
778.96;785.03;778.96;784.91;83608200;0.0270733558399412
780.07;781.43;777.8;778.09;81580096;0.0255568735995781
780.01;782.03;776.84;781.48;75979000;0.00983369299753201
780.65;788.46;777.96;780.56;81645600;0.0121894289122879
770.04;781.92;770.04;780.09;76571000;0.00276370928349223
774.75;774.8;765.41;769.73;57313400;0.017125414590959
773.02;777.09;772.91;774.65;53843100;0.0388365138328259
769.94;774.53;769.65;772.79;68705296;0.0505573681348559
768.08;774.7;765.95;770.81;80111904;0.0475666272543185
764.21;771.54;759.75;768.13;96426096;0.0493149187874815
758.72;765.62;758.72;764.22;116218000;0.0392178193586989
773.39;773.47;751.71;758.7;106363000;0.0229892806579923
771.64;773.87;768.16;773.87;60557900;0.0453606019262722
778.25;778.25;764.86;771.16;69547296;0.0356840677419787
757.54;781.3;757.54;777.94;127605000;0.035389631995741
746.05;758.28;746.05;756.77;80461904;0.0236996956374704
736.28;747.93;736.27;745.69;84070800;0.020053896556913
736.33;737.47;734.56;735.6;68511104;-0.0213139618424203
732.48;738.01;732.48;735.81;61888600;-0.0209954895621284
735.44;739.02;731.09;732.03;52601800;-0.0120785986126482
741.51;742.21;729.63;735.38;54962700;-0.0118516527815105
740.44;741.65;734.59;741.65;67807600;0.0421994884910486
744.62;746.83;733.49;740.29;85919296;0.0500269495900825
751.74;752.25;738.92;744.59;76543800;0.0606241898494366
739.64;753.87;736.53;751.35;129906000;0.0656691014821644
731.27;741.72;730.51;739.25;60802400;0.0318811853547549
751.88;755.48;717.94;731.03;154116000;0.0216622643355275
751.83;756.24;744.47;751.62;110608000;0.0391969803807708
740.71;752.88;736.89;751.59;87363104;0.0588011551736283
744.88;755.65;739.51;740.98;108579000;0.0538307283148209
711.17;747.61;709.04;744.2;141294000;0.0459298403418036
705.79;715.72;705.26;711.62;72038496;0.0116573313241024
702;706.28;699.81;705.02;62993000;0.00254539766505979
705.2;705.26;687.32;702.03;80318096;0.0193553071003338
716.75;717.15;704.03;705.05;64622500;-0.0482971801897872
715.55;718.32;714.41;716.41;63119700;-0.018334041299552
722.84;723.02;711.21;715.53;68807800;0.0207712170278327
709.83;740.05;708.61;723.27;132429000;0.0305046590488132
703.09;712.99;702.39;709.85;79660800;-0.00648023737543391
710.74;710.74;699.9;703.13;65047100;0.0195461465960995
703.81;714.26;699.56;711.52;59902200;0.033720271389345
703.53;707.51;697.74;703.42;53752300;0.0370337608727702
689.12;706.93;685.56;703.23;99907696;0.069404948372086
742.35;745.77;678.16;688.7;172808000;0.0534446891825748
730.07;740.83;722.35;740.83;84865200;0.127475002663339
701.34;736.45;701.34;729.79;130527000;0.110301389036803
702.64;709.29;691.68;700.97;97064400;0.107675047011046
714.12;714.12;696.47;701.86;100665000;0.112544780141394
690.29;720.4;690.05;714.48;134760992;0.133159931485124
688;690.44;684.16;689.65;81145504;0.0810238886450561
678.21;688.59;678.04;688.31;96105296;0.0768472598132008
657.68;679.73;657.68;678.3;88877104;0.0571513177376368
654;664.42;653.7;657.59;90378800;0.0296563062710407
657.16;657.25;652.59;653.76;62218200;0.0208938442799587
657.62;661.13;653.89;657.07;54474600;0.0318472337819378
633.14;658.2;632.85;657.29;78556496;0.0331661924896649
630.83;634.09;630.69;632.83;55951000;-0.0128535105370708
630.66;631.92;628.26;630.86;56957300;0.0191764002649477
638.13;638.87;628.01;630.52;69381696;0.0223267126064046
639.41;640.74;636;637.96;65546700;0.0304469318860945
641.82;642.33;638.66;639.19;58063600;0.0357628986258751
639.08;642.9;638.9;641.63;40298100;0.0466705817102215
640.31;642.1;637.39;638.65;39035400;0.0426768542554408
637.01;641.28;637.01;640.38;58144600;0.0494591937069813
636.03;638.83;635.03;636.79;61620700;0.0402855602568082
640.87;641.34;635.97;636.19;92370200;0.0414149846944623
619.24;642.08;618.5;641.07;103590000;0.0441219583699795
616.82;621.32;616.2;618.99;67481104;0.0151870500057403
619.17;619.2;616.61;616.75;39243400;0.0182601660915649
617.34;619.85;617.34;619.11;42345900;0.0237792072495162
612.61;617.91;611.82;617.12;64071400;0.0180642394047874
612.47;613.82;611.47;613.02;56812100;0.00819025064140511
610.22;613.81;609.62;612.51;68077504;0.0194397749779471
612.05;612.05;609.48;610.2;49801600;0.012561604964904
610.97;612.57;610.46;612.13;46798300;0.0154103908168004
613.95;614.01;609.68;610.89;39249800;0.0244675498909945
609.93;615.24;609.93;613.98;56357000;0.0281838733986437
605.72;609.73;604.14;609.73;56122400;0.00233433611152223
605.02;606.82;604.85;605.69;55658600;-0.00581061339723909
606.24;606.59;604.61;604.73;48722600;-0.00842802564480949
608.02;608.25;604.11;606.17;49422400;0.000313541701046249
600.81;608.14;600.35;608.04;59153800;0.001762854836318
602.75;603.38;599.71;600.83;33977800;-0.010425587983398
602.96;604.58;602.04;602.63;35359500;-0.0131820265933057
596.2;603.21;595.79;602.84;51067000;-0.0105048913400302
597.28;598.49;596.21;596.3;67085300;-0.0196304090490597
603.59;603.59;595.88;597.15;82776200;-0.015773338607595
609.25;609.53;607.94;608.31;72710896;-0.0243781174319578
609.87;610.93;608.27;609.23;54796400;-0.021882927142536
606.28;610.16;605.86;609.87;48679400;-0.0262645293140887
607.22;607.86;605.19;605.98;37140300;-0.0139291177140625
607.25;609.26;606.73;606.97;64963400;-0.00568442434964944
610.59;611.09;607.16;607.16;59464600;0.000939679190227194
608.84;611.95;608.41;610.68;47877700;0.00336822042948914
608.03;611.19;606.92;609.24;86920600;0.0184383410508016
607.01;608.46;605.41;608.24;72812304;0.0568162073878447
623.42;628.82;600.51;606.72;73610800;0.0601432814957192
622.93;625.09;622.4;623.51;45016800;0.0834795905955132
626.35;626.83;620.26;622.86;64550200;0.0785454545454545
614.64;628.77;613.84;626.32;86713000;0.090940760481441
610.57;614.54;608.51;614.54;75032400;0.0707950723981112
606.51;610.83;605.09;610.44;78529104;0.0710413194139836
608.99;609.05;602.24;606.59;82446800;0.0464763219183992
598.59;611.84;596.85;608.63;97942896;0.0534304901689282
575.55;599.5;574.06;598.21;159014000;0.0310765624461375
572.41;575.64;570.81;575.54;79910800;-0.0134896556452581
575.55;576.31;571.81;572.3;76923400;-0.0246271836386878
577.59;577.86;573.64;575.47;75840896;-0.0100462747931395
574.11;578.36;574.11;577.5;70342400;-0.0072202166064983
574.07;576.28;573.47;574.11;110398000;-0.00264058509806642
569.83;574.04;569.74;573.91;86301600;-0.000713887728095997
579.45;579.84;568.63;569.95;59698300;-0.00570461602874983
577.75;580.62;576.86;579.65;48856800;0.00382723746190061
580.18;580.45;575.17;577.76;136130000;0.0185459417530498
583.41;583.59;579.85;580.18;56328200;0.0170210528160988
586.77;589.47;581.63;583.41;85349200;-0.0037227411670282
581.31;588.45;580.59;586.75;72844000;-0.00137858261283941
581.94;584.16;580.22;581.31;38299400;-0.0132570613796851
576.08;582.82;575.46;581.7;45301400;-0.0175646005742273
574.34;578.24;574.18;575.63;50631600;-0.0207043211976862
573.71;577.79;573.43;574.32;59896600;-0.0283055579054224
577.76;580.89;571.43;573.22;54443000;-0.0328502252442255
567.24;581.74;566.72;577.44;58405200;-0.0175916159107148
570.49;573.58;563.24;567.24;57262300;-0.0135642737896493
585.59;585.67;564.78;570.47;60851100;-0.0135226270556295
587.36;589.77;584.98;585.59;43563000;0.0339719254877726
588.8;589.91;583.81;587.56;69218000;0.0732277567720605
