EBIT Margin;NI Margin;Minorities;NI to Common Margin;EBITDA margin;Total Sales;EBIT (Operating Income);EBITDA;Working Capital;Total Capital;Total Debt;Net Debt;Days of Inventory on Hand;Days of Sales Outstanding;Days of Payables Outstanding;ST Debt & Curr. Portion LT Debt;Accounts Payable;Provision for Risks & Charges;Total Equity;Total Liabilities & Shareholders' Equity;Working Capital;Net Debt;Days of Inventory on Hand;Days of Sales Outstanding;Days of Payables Outstanding;Long Term Debt Maturities;Free Cash Flow;"0 - no fraud
1- fraud"
0.01746094;0.000231861;-1;-1.78355E-05;0.043768281;-0.105531005;-0.502034588;-0.334056988;1435;15347;10496;7156;29.87630005;14.97289006;35.07827742;-0.270886076;-0.126339286;-0.061704835;0.846904315;-0.054127254;-2.13170347;-0.398908022;-0.05643538;0.123108973;0.032810202;-0.156323645;802;0
0.019634615;-0.008134615;-436;-0.008384615;0.045942308;-0.072554755;0.042900919;-0.026487368;1311;13870;9270;6000;24.96129601;16.50572115;30.88927254;0.179976852;-0.232754216;-0.014915254;-0.052011377;-0.115133125;-0.08641115;-0.161542761;-0.164511805;0.102373763;-0.119418774;0.336126629;664;0
0.12353693;0.100395332;0.466459;0.100395332;0.144261294;0;0;0;-0.985;-0.067;0.789;0.641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.41825;1
0.136818102;0.196515231;3.361;0.196515231;0.194351868;2.681055275;3.076797101;3.959195548;1.911;4.113;0.664;-0.69;0;37.26188388;25.22355673;-0.044604317;4.853754941;0;-5.029205607;4.05108055;-2.940101523;-2.076443058;0;0;0;0;1.14889;1
0.159795838;0.123936658;2.841;0.123936658;0.160406579;0.340291177;0.565384615;0.106197353;10.53;8.77;0.05;-9.302;0;69.71829603;24.40590021;-0.924698795;-0.486158001;0;1.528269063;1.997471801;4.510204082;12.48115942;0;0.871035191;-0.032416385;0;2.7512;1
-0.054849263;-0.147635378;-1.176227;-0.147635378;-0.05264018;-0.652440431;-1.119298389;-1.114057656;4.327;4.606;0.05;-3.391;0;182.5662461;28.46336804;0;-0.630749014;0;-0.477522936;-0.60299747;-0.589078822;-0.635454741;0;1.618627484;0.166249464;0;2.90231;1
0.140355903;0.047388733;53.225;0.047208679;0.207399766;1.337614865;1.254238012;1.191645109;218.681;1370.908;944.774;862.197;8.618671803;59.33009133;49.53787272;2.027989298;0.90697729;0;0.446009694;0.320895654;0.274342523;0.193995106;-0.423708034;-0.341716251;0.020005157;2.027989298;8.475;0
0.175878002;0.060725759;78.949;0.05071604;0.253732446;0.380725909;0.730168159;0.689177226;327.474;2215.468;1281.287;1172.314;8.419692591;65.59808426;37.84540412;0.897165772;-0.443752076;0;1.252545815;0.586480249;0.497496353;0.3596823;-0.023086993;0.105646103;-0.236030898;0.897165772;71.462;0
0.221892383;0.110917667;220.818;0.090627805;0.299447536;0.56520675;0.974706615;0.847210759;543.975;3007.376;1486.029;1334.241;8.288317993;63.47031155;20.47800718;0.268548705;0.219381379;0;0.66569172;0.360741288;0.661124242;0.138125963;-0.015603254;-0.032436507;-0.458903725;0.268548705;194.694;1
0.240150613;0.131072503;330.608;0.109571934;0.323010312;0.23834319;0.340239231;0.335785311;566.751;4764.668;1601.824;1449.425;9.484611482;76.00329387;19.84073057;0.312914796;0.125089557;0;1.047351675;0.600760638;0.041869571;0.086329231;0.144334893;0.197462121;-0.03112005;0.312914796;69.707;1
0.235783712;0.030959488;46.558;0.011621852;0.321800845;0.327715229;0.303572045;0.322743788;945.927;6259.051;2830.926;2688.413;9.127814864;77.56913065;12.81565125;0.075394179;-0.386585307;0;0.091756087;0.276322232;0.66903455;0.854813461;-0.037618475;0.020602223;-0.354073622;0.075394179;-78.08;1
0.207407369;0.04002498;76.517;0.018790518;0.299312616;0.01648322;-0.105849559;-0.05455111;852.711;6365.443;3114.648;2981.766;9.864275828;84.91494698;9.192241245;-0.243549226;0.00591335;0;-0.050111621;0.005772247;-0.098544602;0.109117535;0.080683162;0.094700253;-0.282733193;-0.243549226;230.396;1
0.183986613;0.089996579;278.465;0.066378395;0.27000261;0.030207458;-0.086125138;-0.070674982;1048.204;6778.031;3211.829;3031.422;10.25275478;82.00015733;8.900398445;0.142974245;0.028909587;0;0.096826375;0.074014133;0.229260558;0.016653218;0.039382409;-0.03432599;-0.031748819;0.142974245;213.125;1
0.190238415;0.067176931;202.387;0.046202046;0.275907167;0.044185201;0.079666254;0.067019984;1377.459;6855.984;3026.947;2748.491;11.42168522;81.93561854;6.407229461;-0.493071139;-0.529151113;0;0.07542805;0.024719294;0.314113474;-0.093332766;0.114011353;-0.000787057;-0.280118806;-0.493071139;230.362;1
0.115542069;-0.08251194;-417.118;-0.105329051;0.175584108;-0.095956445;-0.450925498;-0.424677211;-492.877;3088.865;3603.652;3485.564;8.744258871;72.05182668;14.01517479;24.70618839;2.623189969;0;-1.080171896;-0.408900805;-1.357816095;0.2681737;-0.234416051;-0.120628758;1.187400166;20.35094925;260.058;1
0.143628941;-0.090033793;-451.755;-0.115555475;0.194410374;-0.012807874;0.227166532;0.093039644;167.036;2602.566;3552.431;2937.701;0;48.66637413;20.27000761;-0.245484436;-0.103270173;0;1.265359096;-0.066899238;-1.338899969;-0.157180588;-1;-0.324564326;0.446290033;-0.158686052;426.873;0
0.134012879;-0.015699637;-153.907;-0.041000527;0.18715663;-0.039811522;-0.10409684;-0.075637605;13.355;2437.506;3532.954;2894.246;0;46.23829946;21.31872368;-0.285219495;0.234376297;0;0.176884269;-0.029453971;-0.920047175;-0.014792179;0;-0.049892245;0.05173733;-0.284866439;235.424;0
0.714770778;0.361662909;9.283271961;0.368023259;0.734938718;3.240786399;11.10521475;9.300767337;0;30.69352673;5.894283339;-2.347075563;0;186.5027824;0;1.257385424;0;0.426016599;0.517680618;0.440336164;0;-0.832833171;0;-0.594819798;0;0;0;0
0.101377589;0.013749245;3.006832725;0.005288219;0.15512381;21.54104595;2.197048564;3.757747618;50.34236961;584.2688411;218.1575622;153.9546716;32.32480562;73.40890143;0;21.87245595;0;67.37470463;14.57008462;16.64179426;0;-66.59425442;0;-0.60639246;0;0;0;1
0.111785132;0.044357143;21.79200215;0.031798091;0.152736916;0.205302951;0.329040773;0.186756919;17.98963936;671.2988214;266.671961;220.7937808;64.1189101;119.5303913;126.6042317;0.474132216;0.009037359;0.173592934;0.108530368;0.136411813;-0.6426541;0.434147977;0.983582233;0.628281979;0;0;0;1
0.098764548;0.044424642;26.67069985;0.031988489;0.136857461;0.216590993;0.074884093;0.090106828;58.91081203;786.5730058;359.6597716;255.7285095;62.6071965;117.8889683;131.8260618;0.002904814;0.279412415;0.120277477;0.082678328;0.21381881;2.274707783;0.158223336;-0.02357672;-0.013732265;0.041245305;0;25.17636;1
0.054006401;0.027051794;41.51988876;0.02825571;0.087071448;0.762419445;-0.036274319;0.121286419;104.030928;1332.612297;649.9609528;487.5328436;40.87415342;96.8228065;96.80413738;0.756484224;0.610618753;0.736146651;0.513997454;0.622527614;0.765905518;0.906446976;-0.347133306;-0.178694937;-0.265667683;0;0;1
0.045493261;0.027210283;52.62523822;0.028240652;0.083635796;0.268146384;0.068245848;0.218108055;245.6012033;1638.767771;907.8348939;573.4716527;47.48395121;103.6640665;109.6754808;0.216179605;0.251185787;0.131388492;0.050975442;0.237548527;1.360847952;0.176272861;0.16171094;0.070657527;0.13296274;0;-31.74904;1
0.056154838;0.032139352;69.98586199;0.031590125;0.098572805;0.188884366;0.46750547;0.401214231;302.3835576;1861.578584;1059.500221;662.5214139;59.3817642;99.49462192;105.2904864;0.130883551;0.086471052;0.302027976;0.122016338;0.16308927;0.231197378;0.155281888;0.250564932;-0.040220732;-0.039981538;0;-52.99784;1
0.056297208;0.035083507;98.10615255;0.034761439;0.091371748;0.273912308;0.27714208;0.180848965;887.0441622;2417.532679;1298.718154;524.4661127;59.25348945;93.37337961;97.08737864;-0.21008386;0.234744198;0.247617374;0.381786474;0.264445866;1.933506601;-0.208378625;-0.002160171;-0.061523349;-0.077909296;0;-59.90642;1
0.048299933;0.029174996;104.649145;0.028456112;0.084160317;0.303051636;0.117947219;0.200209473;1422.84857;3755.221637;2541.995693;1058.985575;52.46076873;90.28255782;80.12292833;0.933385563;0.057070398;0.371864543;0.420081965;0.586234276;0.60403352;1.019168731;-0.114638324;-0.033101745;-0.174733838;0;-355.10543;1
0.052978597;0.03279458;135.4423712;0.026671702;0.089047173;0.380841077;0.514598844;0.46102105;1926.004638;5333.7706;4056.964163;2193.930599;46.07946491;79.6862803;65.37469552;0.014355344;0.197149189;0.446669144;0.18005561;0.394450427;0.353625873;1.071728501;-0.121639541;-0.117367937;-0.184070067;0;-585.84392;1
0.059140132;0.03086613;173.9829673;0.027367147;0.102688257;0.251910806;0.397510952;0.443690288;1835.662898;6503.073951;4950.297737;2663.987977;42.81072978;76.47977932;67.6351777;0.667509597;0.344749147;1.765311914;0.262478888;0.281909744;-0.046906294;0.214253531;-0.070936916;-0.04023906;0.034577326;0;304.63365;1
0.060052282;0.032024178;194.7331725;0.026496855;0.1084533;0.156028107;0.173858156;0.220928925;2291.084405;7099.290388;5384.913261;2617.732548;39.86777461;70.06347742;71.99211045;-0.108991918;0.122962713;0.145383484;0.062081333;0.079538163;0.248096482;-0.017363227;-0.068743401;-0.083895403;0.064418146;0;466.52481;1
0.060634528;0.033591395;218.493;0.028006139;0.108200857;0.061545676;0.071838053;0.059074757;2593.035;7155.729;5281.935;2322.434;41.7645967;65.60488545;72.30443137;-0.041070459;0.09103628;0.234981905;0.072564897;0.036974795;0.131793746;-0.112806997;0.047577827;-0.063636464;0.004338266;0;475.706;1
0.066083541;0.035488077;252.102;0.033214958;0.109328125;-0.027122219;0.060306904;-0.016986499;2481.901;7281.788;5740.751;2342.214;42.7314862;65.9248896;79.18429331;0.313764436;-0.116591349;-0.021276901;-0.206506496;-0.024489647;-0.042858658;0.008516927;0.023150936;0.004877749;0.095151318;0;781.935;1
0.020884714;-0.04866978;-185;-0.048538595;0.04948313;0;0;0;529.7;2316.7;960.5;595.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0.021296469;0.002428545;1.1;0.001027461;0.049037923;-0.71910584;-0.713567839;-0.721633086;579.1;2709.8;861.7;356.9;146.5502513;267.2382309;238.8743455;0;0.078634446;-0.052160494;0.327747136;0.12571227;0.093260336;-0.400470351;0;0;0;0;10.7;0
0.155560584;-0.138420636;-2540;-0.143681412;0.280009051;1.404727075;1.503172202;1.451311749;-5390;66640;20839;19129;0;66.3866307;37.82618608;447.4677039;2.748866923;0;2.662286781;2.93005332;13.75806628;1.956494752;0;0.206279656;-0.07164176;447.4677039;-1364;0
0.2125;0.113119612;4013;0.108108836;0.329795259;1.099785044;1.868363636;1.473131313;-6885;70179;18143;17261;0;53.94369612;38.60758824;0.054457527;0.472078296;0;0.10425046;0.054061874;0.277365492;-0.097652779;0;-0.187431331;0.020657704;0.054457527;2217;0
0.228472755;0.116218982;4238;0.108416475;0.353261704;0.053071121;0.132226166;0.12800196;-7918;81103;24896;24135;0;58.64370683;74.13877153;0.435692921;1.355103637;0;0.076214881;0.085986911;0.150036311;0.398238804;0;0.087128081;0.920316055;0.435692921;-3883;1
0.185591156;0.069748923;1524;0.07138842;0.378630317;-0.453875672;-0.556376666;-0.414657108;2264;82315;24705;23296;0;97.8753279;130.7962445;-0.976111111;-0.543175025;0;-0.018503716;-0.070796639;-1.285930791;-0.034762793;0;0.668982627;0.764208414;-0.976111111;-1097;1
0.027234333;-0.287062915;-9051;-0.281069499;0.129432954;0.508431703;-0.778647148;-0.48434987;2227;12219;34020;31200;0;60.99201913;91.63256596;4.145348837;-0.607415485;0;-1.363258304;-0.714290378;-0.016342756;0.339285714;0;-0.376839696;-0.2994251;4.145348837;-619;1
0.033241809;0.82782354;22444;0.821673073;0.13014827;-0.15176076;0.035347777;-0.147072937;3452;15919;7447;1269;0;67.48791873;26.65439834;-0.627118644;0.594444444;0;-1.458977294;0.042274441;0.550067355;-0.959326923;0;0.106504092;-0.709116534;-0.627118644;3008;0
0.041378695;-0.3763321;-844;-0.3763321;0.131314933;2.219018721;2.952131511;5.732505772;201.6;6548.1;2309.9;1847.1;0;54.46030454;0;-0.76688036;1.536420074;0;10.10220462;4.845591352;-0.506511309;6.031481975;0;0;0;-0.76688036;-1368.7;0
0.090411447;0.116737957;458.5;0.116737957;0.193298707;0.751281937;2.826508621;1.577928693;546.8;9371;2369.7;2020.5;0;81.30626846;0;-0.5;0.023403218;0;0.664975697;0.370680252;1.712301587;0.093876888;0;0.492945534;0;-0.5;-1938.4;0
0.215231788;-0.00487658;-81;-0.00487658;0.416435882;3.229045728;9.067586595;8.110906217;-4517;60370;19066;18912;0;59.26360626;0;2602.571429;8.761791329;0;4.85332672;5.646801892;-9.260790051;8.360059391;0;-0.271106553;0;1098.285714;-3458;1
0.102462554;-0.200964712;-3958;-0.200964712;0.373343488;0.185731487;-0.435524476;0.063033107;-4232;61925;25270;25013;9.560501366;80.95976136;48.15557549;0.391769547;-0.3840898;0.068738574;-0.112555685;0.003809472;-0.063094975;0.322599408;0;0.366095762;0;0.066276803;-4592;1
0.019044524;-1.14559636;-17625;-1.14559636;0.269093273;-0.218837268;-0.854806739;-0.436964504;-475;19710;22540;20261;8.276011413;80.98326292;41.59259766;-0.450818056;-0.283676704;0.052001368;-1.077206384;-0.60766322;-0.887759924;-0.18998121;-0.134353828;0.000290287;-0.136286978;0.240706886;-430;1
0.006229003;-0.091895297;-1313;-0.091895297;0.227883539;-0.071303217;-0.696245734;-0.21352657;-1132;16492;17508;15578;2.865591961;53.13549832;31.72340666;-0.329145729;-0.16039823;0.081300813;-0.640989399;-0.094344837;1.383157895;-0.231133705;-0.65374722;-0.343870617;-0.23728239;-0.082023576;87;0
0.03787385;-0.129915273;-1794;-0.129915273;0.264030705;-0.033524636;4.876404494;0.11977887;-68;14674;17286;15371;1.660379452;45.31772757;30.44736776;-0.681112895;-0.036890646;0.019849624;1.570866142;-0.072169667;-0.939929329;-0.01328797;-0.420580643;-0.147128963;-0.040223892;-0.681112895;117;0
0.088843499;-0.16927055;-23.37;-0.16927055;0.246568595;1.231249091;-0.100733138;1.160162447;25.302;151.43;0.649;-22.896;0;73.63819416;32.94104906;-0.635761589;1.907573813;0;3.927322637;2.660979608;-0.010558423;0.097603068;0;-0.131032262;-0.408956355;-0.635761589;1.281;0
0.062570075;-0.098973549;-25.07;-0.098973549;0.235440189;0.83466968;0.292108267;0.751865343;20.51;413.181;1.331;-32.18;0;78.45194433;55.49811458;0.345454545;1.921265636;0;1.731444943;1.519967455;-0.189392143;0.405485674;0;0.065370291;0.684770709;0.345454545;26.303;0
0.185500537;-1.509237926;-852.241;-1.509237926;0.249385939;1.229305172;5.609186699;1.361352851;204.547;1654.707;264.942;-21.716;0;80.89838015;81.19230341;22.39189189;0.814811083;0;2.374444579;2.82814512;8.973037543;-0.325170914;0;0.031183877;0.462974085;22.39189189;-59.202;1
-1.166627115;-2.716889042;-767.062;-2.716889042;-0.836578342;-0.500018595;-4.144421426;-2.677214111;-131.615;85.221;431.629;327.213;0;153.3174271;77.97479171;89.56787984;0.306739951;0;-1.249256529;-0.727356388;-1.64344625;-16.06783017;0;0.895185377;-0.039628285;0.618139804;-118.006;1
-0.392023126;-0.985502521;-226.705;-0.985502521;-0.317853417;-0.185211684;-0.726205693;-0.690425586;161.564;-263.929;0;-264.256;0;78.16940532;134.8306306;-1;-0.8835663;0;-0.23809785;-0.361381916;-2.227550051;-1.807596275;0;-0.49014664;0.729156662;-1;-119.722;1
0.105347896;0.020321135;46.7;0.020321135;0.168138897;0.422795939;0.141981132;0.096792506;-396.9;1628.2;914.1;815.3;5.922997416;80.98581437;83.81171068;0.355162524;1.148016997;0;-0.100629723;0.176849661;0.669751788;0.042183306;-0.691239723;0.149018498;0.017106774;0.684636119;-4.1;0
0.090916238;0.056483629;143.7;0.056483629;0.149404505;0.10704495;-0.044609665;-0.016304348;-308.5;1457.1;723.4;678.5;6.134453782;75.02004638;101.9980439;-0.511463845;-0.347345862;0;0.027447136;-0.107645387;-0.222726127;-0.167790997;0.035700905;-0.073664358;0.216990359;-1;226.5;0
0.117213028;0.067460736;128;0.067460736;0.198903763;-0.254195983;-0.038478167;-0.007103394;-390.9;1543.9;815.5;714.6;9.431012456;82.06440392;109.3469143;0.498194946;0.405152816;0;-0.007223661;0.126068044;0.267098865;0.053205601;0.537384222;0.093899669;0.072049131;0;-4.9;1
0.070980584;0.041236339;109.8;0.041236339;0.131708416;0.403341415;-0.150179856;-0.070747218;-152.8;1826.5;1071.9;988.7;24.77037333;63.68000526;73.94801353;0.385542169;-0.319072443;0;0.035969248;0.309650272;-0.609107189;0.383571229;1.626480821;-0.224024032;-0.323730221;-1;-275.7;0
0.062160091;0.02741176;75.1;0.02741176;0.122969668;0.028918016;-0.098941799;-0.039349872;-150.5;1736.2;987.1;903.9;38.30319393;69.60406249;74.47155799;-0.147478261;0.327613516;0;-0.00728863;0.046876646;-0.015052356;-0.085769192;0.54633091;0.093028529;0.007079899;0;45.3;0
0.035045394;0.01984001;563;0.017871881;0.048600089;1.365903117;0.662650602;0.53560682;-1299;14326;8483;7507;2.280383832;42.93402006;43.32755633;0.784563758;-0.35754717;-0.173553719;0.216484608;-0.057258866;1.085072231;0.292972787;0;-0.387002142;-0.419885568;11.95522388;-1450;0
0.112026103;-0.353325047;-2352;-0.365444375;0.164698571;-0.795695511;-0.34692029;-0.307642064;-135;12187;8887;6999;14.67458907;144.8997825;224.0638428;-0.324558105;-0.133994126;-1;-0.411428571;-0.14674343;-0.896073903;-0.067670175;5.435139938;2.37494095;4.171393493;-0.335253456;-932;0
0.104235158;-0.743376523;-3786;-0.732160124;0.173660801;-0.196550653;-0.252427184;-0.152830189;2147;743;1566;-173;14.84745763;122.0784181;145.7434915;-0.841870824;-0.704111912;0;-1.181414702;-0.375173835;-16.9037037;-1.024717817;0.011780129;-0.157497575;-0.349544801;-0.852108608;-472;0
0.239731098;0.199912002;4614.1;0.195207493;0.275146064;0.192054951;0.136778542;0.13786829;2644.4;14862.5;2249;-60.3;65.37115746;42.71708642;94.52040605;0.489028213;0.112703383;0;-0.033807867;0.06251981;-0.087319666;-0.856291706;-0.152413792;-0.099070387;-0.160788274;-0.227952668;2827.9;0
0.237041884;0.201151006;5248.2;0.195113428;0.274780469;0.137974946;0.125209565;0.136462882;4159.7;16646.8;3845;489.3;61.33621571;42.41068176;86.48264424;-0.308365651;0.126403377;0;0.196326977;0.234058709;0.573022236;-9.114427861;-0.061723578;-0.007172883;-0.085037318;-0.977154425;1101.8;0
0.232139145;0.18685578;5890.5;0.180060525;0.267133337;0.216215211;0.191060226;0.182367983;2500.4;19244.5;6002.9;2800.5;55.92893634;41.63403283;79.16883568;3.580262736;0.129437006;0;0.011831488;0.118715741;-0.398898959;4.723482526;-0.088158021;-0.018312578;-0.084569669;8.556962025;980.5;1
0.22518284;0.176655964;6821.7;0.169007908;0.256828002;0.233820383;0.196847594;0.18622268;3643.8;21752.4;6920;2665.4;47.0501173;45.96636912;67.78968482;0.16100035;0.048717147;0;0.188676873;0.119980693;0.457286834;-0.048241385;-0.158751795;0.10405757;-0.143732704;-0.855629139;2161.5;1
0.203880484;0.15869829;7281.8;0.152608051;0.234558018;0.182158501;0.070325995;0.079651567;1417.4;24915.4;8865.3;5578.7;41.10493882;43.19160675;57.86853537;0.225167957;0.171302135;0;0.052091833;0.102637408;-0.611010484;1.093006678;-0.12635842;-0.060365054;-0.146351904;0.119266055;3210.2;1
0.186672022;0.142182996;7149.5;0.138047086;0.211452724;0.085393277;-0.006218969;-0.021524111;2458.7;26749.3;8548.8;3577.6;38.60020542;37.48927888;41.74147731;-0.097597561;-0.527582022;0;0.10729811;0.080771792;0.734655002;-0.358703641;-0.060935096;-0.132023981;-0.2786844;0.581967213;3967.4;0
0.384765564;0.300557238;6589.6;0.293054759;0.443211079;-0.565827964;-0.105091127;-0.089962744;1957.6;22372.4;6796;2623;244.3585759;76.67371553;159.6535736;-0.536759496;-0.695354908;0;-0.157258483;-0.146625821;-0.20380689;-0.266826923;5.330499364;1.045217135;2.824818476;15.10880829;3260.2;0
0.0361865;0.01901183;683;0.01901183;0.057620042;0.066846825;0.171171171;0.162268389;4084;10210;2920;2576;88.56140132;0;27.06269648;0.909090909;0.076697606;0;0.046962516;0.066214881;-0.013288234;0.290581162;-0.010170717;0;-0.01061006;0.909090909;-359;0
0.018445501;-0.005077239;-188;-0.005077239;0.039429621;0.030702853;-0.474615385;-0.29468599;3825;10065;3095;2694;84.18811661;0;28.66004476;-0.537414966;0.038112523;0;-0.043895748;-0.031382415;-0.063418217;0.045807453;-0.049381386;0;0.059023988;-0.537414966;-48;0
-0.03347072;-0.06962463;-2587;-0.071560953;-0.010677436;-0.023684779;-2.7715959;-1.264383562;7260;5619;2160;915;74.76993403;0;14.90751216;0.235294118;-0.954982517;0;-0.503730273;-0.022693096;0.898039216;-0.660356347;-0.111870689;0;-0.479850353;0.235294118;-465;1
-0.024348222;-0.106039919;-3262;-0.106039919;-0.000390092;-0.149069182;-0.380991736;-0.968911917;3982;390;691;119;77.73864773;0;10.27407864;-0.19047619;11.11650485;0;-0.900260191;-0.214015946;-0.451515152;-0.869945355;0.039704645;0;-0.31081199;-0.19047619;-135;0
0.017589128;-0.025975143;-604;-0.025975143;0.026534211;-0.244099863;-1.546061415;-52.41666667;4035;2720;528;-1560;82.63938698;6.396486475;23.18667497;-0.25;-0.342948718;0;5.353623188;-0.458622531;0.013309895;-14.1092437;0.063041221;0;1.256813071;-0.25;1200;0
-1.389565356;-1.486209652;-93.007;-1.486209652;-1.204538191;0;-0.017490142;-0.024396557;40.822;247.399;38.576;-56.036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-52.078;0
-0.549948471;-0.500806637;-115.169;-0.500806637;-0.33659612;2.674768297;0.454363551;0.026877156;292.402;642.712;0.411;-256.116;0;50.3915127;31.95783317;-0.989167962;1.441951767;0;2.075815403;2.196107108;6.162853363;3.570561782;0;0;0;-0.989167962;-90.043;0
-1.403242029;-4.508048169;-1465.589;-4.508048169;-0.706768582;0.413702836;2.607187475;1.96842622;-41.218;186.825;0;-54.894;0;46.01780963;15.84098257;-1;0.122875517;0;-0.7091317;-0.332386495;-1.140963468;-0.785667432;0;-0.086794439;-0.504316125;-1;-118.98;1
-0.49346404;-0.665352798;-176.061;-0.665352798;-0.298605889;-0.186069116;-0.713773096;-0.656118621;-80.763;38.836;0;-170.463;0;39.89905069;28.58507781;0;-0.766891662;0;-0.792126321;-0.38682457;0.959410937;2.105312056;0;-0.132965019;0.804501562;0;-100.306;0
-0.259219972;-0.227031229;-49.654;-0.227031229;-0.102519318;-0.173472203;-0.565819402;-0.716231095;-70.729;2.232;1.904;-33.613;0;33.81227424;10.66369057;0;-0.587891196;0;-0.991554228;-0.595195537;-0.12424006;-0.802813514;0;-0.152554418;-0.626949045;0;-52.079;0
0.031832035;0.023095157;298;0.020182865;0.072400948;-0.149143381;-0.658579108;-0.45559177;2329;6600;2313;1847;33.6342428;95.66139519;25.81731245;1.191804708;-0.075855231;0;0.049298105;-0.040936975;0.120034625;0.061128347;0.705068958;0.499457589;0.422915871;4.264957265;-581;0
0.027918354;0.017375169;188;0.01585695;0.07034413;-0.19701998;-0.295744681;-0.219831618;1742;6555;2627;2396;31.98806757;118.8959177;29.30808823;0.255369928;-0.160944206;0;-0.106756757;-0.0552545;-0.252039502;0.297238766;-0.048943431;0.242882957;0.135210657;-0.974025974;-30;0
0.075508154;0.044052863;551;0.042584435;0.116546874;0.091346154;1.951661631;0.808153477;2665;6280;1528;1238;23.80777538;111.9908803;26.64039121;-0.920785805;0.172634271;0;0.208522441;0.081225033;0.529850746;-0.483305509;-0.25572949;-0.05807632;-0.091022553;9.125;1280;1
-0.017282765;-0.024643943;-346;-0.02768443;0.0231237;-0.034083005;-1.221084954;-0.808355438;2288;5083;1525;418;22.42366104;107.356377;29.52333962;1.752;0.174482007;-1;-0.242854162;0.159245926;-0.141463415;-0.662358643;-0.058137071;-0.041382863;0.108217195;2.641975309;579;0
0.039886741;0.023267266;339;0.020866675;0.071771513;0.299887982;-4;3.034602076;1377;6002;3455;1640;17.08098638;90.11541302;34.18947526;-0.88372093;0.64902507;0;-0.270597961;0.203317807;-0.398164336;2.923444976;-0.238260588;-0.160595621;0.158049046;-0.925423729;-1509;0
-0.582374731;-0.913377471;-146.878;-0.956180953;-0.453033351;0;73.48626145;0;731.601;2975.051;1211.327;360.304;0;250.1160902;39.15636801;0;22.38638373;0;-0.021888701;0.127386341;-0.717932396;-1.247574443;0;0;0;0;-472.097;0
0;0;0;0;0;-0.209030721;-1;-1;0;0;0;0;0;0;0;-1;-1;0;-1;-1;-1;-1;0;-1;-1;-1;0;1
0.013849665;0.010919071;151.849;0.009841169;0.022239698;0.082198011;0.646670828;0.41229489;266.557;3035.139;1525.657;1100.594;5.126400056;43.35007423;39.94702914;0.418611362;0.231671908;0;0.136604212;0.236280316;1.93183968;0.177644954;0.36753632;0.026445858;0.057217279;0.418611362;-363.835;0
0.025165563;0.01799966;501;0.017014773;0.038376634;0.908298496;2.467477773;2.292943775;745;7493;3549;3463;3.864716476;44.16949975;42.40044608;-0.394985683;1.61223963;0;2.287220384;2.23687613;1.794899402;2.146482718;-0.246114928;0.018902517;0.061416756;-0.394985683;-443;0
0.025164528;0.017281379;668;0.015813645;0.035912125;0.434606894;0.434547908;0.342477876;952;11019;4726;4508;3.230009095;38.80101558;37.17358537;2.465517241;-0.262717187;0;0.47178557;0.156632629;0.277852349;0.301761478;-0.164231292;-0.121542789;-0.12327372;2.465517241;-1132;1
-0.046461372;-0.345578966;-1955;-0.352061948;0.058887088;-0.868543156;-1.242709313;-0.78444298;838;9837;6515;5741;21.30865922;220.7878624;178.7550811;1.141791045;-0.549687677;0;-0.52512666;-0.199376823;-0.119747899;0.273513753;5.597089541;4.690259885;3.808658602;1.141791045;-1027;0
0.048557111;-0.082426128;-474;-0.081907724;0.139277691;0.042139384;-2.089147287;1.464831804;454;8688;6224;5728;18.10934489;121.6351305;73.5160829;-0.615563298;-0.670870113;0;-0.25461361;-0.336343678;-0.45823389;-0.002264414;-0.150141512;-0.449085973;-0.588732905;-0.615563298;543;0
0.004336357;0.041466025;1120.8;0.034865057;0.067832568;0.277707769;-1.44845711;0.582611209;1781.9;22847.3;15007.1;10541.3;44.65511228;147.4297329;177.6069291;0.490760381;0.121045757;0.092439042;0.19492261;0.244306118;0.491412467;0.390162309;-0.306805131;-0.103505045;-0.102622743;0;-813.9;0
0.020907908;0.034678356;1431.4;0.034550427;0.100327546;0.288753468;5.213773314;0.906126754;-1413.4;45142.6;34250.4;27141.9;38.75252779;172.5907389;167.3774476;1.9733893;0.481790933;0.160426185;0.456134539;0.689933527;-1.793198272;1.57481525;-0.132181607;0.170664394;-0.057596185;0;-3606.9;0
0.030317375;0.07025836;2299;0.055242645;0.120798531;0.004516127;0.456592011;0.209479129;-7068;95480.8;38805.7;28186.9;44.18566547;210.6035721;296.6514954;-0.011047185;0.418992717;-0.136199207;3.447258542;0.821011875;4.000707514;0.038501358;0.140200859;0.220248395;0.772350455;0;-3730.4;1
0.020781032;-0.226691074;-13597;-0.237046722;0.132949791;0.378302784;-0.055242926;0.516947804;-12306;76688;41780;32174;27.80498066;141.8024364;216.1681966;-0.057132276;-0.368627593;0.064785227;-0.321181117;-0.09006295;0.741086587;0.141452235;-0.370723958;-0.326685512;-0.271305893;0;-2261;1
